color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Color,Ridley Scott,300,176,,561,Ruby Dee,18000,156153144,Biography|Crime|Drama,Denzel Washington,American Gangster ,324671,20354,RZA,0,death|heroin|popcorn|smuggling|vietnam,458,English,USA,R,120000000,2007,782,7.8,1.85,
Color,Ash Brannon,154,85,9,970,Zooey Deschanel,12000,70641232,Animation|Comedy|Family|Sport,Jeff Bridges,Surf's Up ,54077,25590,Jon Heder,0,chicken|competition|island|penguin|surfing,112,English,USA,PG,120000000,2007,11000,6.8,1.85,
Color,Kevin Lima,222,107,36,118,Teala Dunn,283,153248252,Animation|Comedy|Family|Fantasy|Musical|Romance,Jeff Bennett,Enchanted ,142496,662,Fred Tatasciore,2,fairy tale|lawyer|love|new york|prince,399,English,USA,PG,102000000,2007,142,7.1,2.35,
Color,Steven Soderbergh,238,122,,11000,Matt Damon,14000,140573358,Crime|Thriller,Al Pacino,Ocean's Thirteen ,256928,43499,Brad Pitt,3,casino|heist|manmade earthquake|revenge|tunnel boring machine,288,English,USA,PG-13,102000000,2007,13000,6.9,2.35,
Color,Oliver Hirschbiegel,232,99,101,327,Veronica Cartwright,1000,18085816,Sci-Fi|Thriller,Roger Rees,The Invasion ,65037,2323,Jeremy Northam,2,alien|epidemic|psychiatrist|space shuttle|virus,273,English,USA,PG-13,96000000,2007,422,5.9,1.85,
Color,David Silverman,299,87,30,433,Yeardley Smith,745,219758844,Adventure|Animation|Comedy,Albert Brooks,The Simpsons Movie ,259083,3086,Marcia Wallace,0,alaska|dome|lake|pig|the simpsons,763,English,USA,PG-13,90000000,2007,440,7.4,2.35,
Color,Adam Shankman,219,117,163,260,Elijah Kelley,719,142587709,Comedy|Drama|Family|Music|Musical|Romance,Jerry Stiller,Hairspray ,98693,1673,Paul Dooley,9,audition|best friend|dance|friend|tv dance show,401,English,USA,PG,90000000,2007,339,6.7,2.35,
Color,Mike Nichols,269,102,,15000,Tom Hanks,22000,79963662,Biography|Comedy|Drama|History,Philip Seymour Hoffman,Charlie Wilson's War ,88451,60646,Jud Tylor,1,afghanistan|arms dealer|based on true story|cia|texas,289,English,USA,R,90000000,2007,15000,7.1,1.85,
Color,Peter Berg,234,110,532,461,Frances Fisher,3000,56947740,Action|Drama|Thriller,Jennifer Garner,The Kingdom ,101386,5187,Tim McGraw,1,al qaeda|bomb making|fbi|saudi arabia|stabbed in the crotch,289,English,USA,R,84000000,2007,638,7.1,2.35,
Color,David Fincher,377,162,21000,495,Jake Gyllenhaal,21000,39658023,Crime|Drama|History|Mystery|Thriller,Robert Downey Jr.,Zodiac ,301279,36928,Anthony Edwards,0,cartoonist|reporter|serial killer|zodiac|zodiac killer,589,English,USA,R,78000000,2007,15000,7.7,2.35,12000
Color,Josh Gordon,191,93,8,970,Amy Poehler,8000,141784239,Comedy|Sport,Will Ferrell,Blades of Glory ,129995,13232,Jon Heder,2,competition|fight|ice|jock strap|nintendo game boy advance,246,English,USA,PG-13,73200000,2007,1000,6.3,1.85,
Color,Antoine Fuqua,198,124,845,295,Ned Beatty,650,56370219,Action|Crime|Drama|Mystery|Thriller,Tate Donovan,Shooter ,256213,1640,Louis Ferreira,0,colonel|ethiopia|marksman|on the run|rangefinder,338,English,USA,R,73200000,2007,467,7.2,2.35,
Color,Tim Hill,131,92,25,639,Beth Riesgraf,1000,260791603,Animation|Comedy|Family|Fantasy|Music,Jesse McCartney,Alvin and the Chipmunks ,57276,2847,Matthew Gray Gubler,0,based on cartoon|chipmunk|concert|fart joke|talking animal,146,English,USA,PG,72000000,2007,718,5.2,1.85,
Color,James Mangold,295,122,446,600,Logan Lerman,23000,64288905,Adventure|Crime|Drama|Western,Christian Bale,3:10 to Yuma ,237872,33548,Gretchen Mol,1,outlaw|rancher|small western town|stagecoach|train,560,English,USA,R,66000000,2007,8000,7.8,2.35,
Color,Curtis Hanson,106,124,161,681,Robert Duvall,21000,6906343,Drama|Romance|Sport,Robert Downey Jr.,Lucky You ,18310,26334,Kelvin Han Yee,1,losing|poker|poker player|reference to frederic chopin|reference to johannes brahms,63,English,USA,PG-13,66000000,2007,3000,5.9,2.35,672
Color,Robert Rodriguez,250,189,,1000,Rosario Dawson,16000,30037244,Action|Horror|Thriller,Quentin Tarantino,Grindhouse ,155496,22186,Zoë Bell,0,anthropophagus|blood and gore|double feature|real twins playing twins|zombie,532,English,USA,R,63600000,2007,3000,7.6,2.35,
Color,Rob Reiner,207,97,,760,Noel Gugliemi,11000,112142467,Adventure|Comedy|Drama,Morgan Freeman,The Bucket List ,184795,14868,Sean Hayes,1,billionaire|friend|hospital|list|mechanic,310,English,USA,PG-13,54000000,2007,2000,7.4,1.85,22000
Color,Julie Taymor,156,133,278,107,T.V. Carpio,5000,29212407,Drama|Fantasy|Musical|Romance,Jim Sturgess,Across the Universe ,91860,5405,Robert Clohessy,0,anti war|liverpool|love|protest|song,524,English,USA,PG-13,54000000,2007,117,7.4,2.35,14000
Color,Julie Taymor,156,133,278,107,T.V. Carpio,5000,29212407,Drama|Fantasy|Musical|Romance,Jim Sturgess,Across the Universe ,91863,5405,Robert Clohessy,0,anti war|liverpool|love|protest|song,524,English,USA,PG-13,54000000,2007,117,7.4,2.35,14000
Color,Mike Newell,115,139,179,50,Giovanna Mezzogiorno,267,5501863,Drama|Romance,Marcela Mar,Love in the Time of Cholera ,19114,538,Unax Ugalde,0,19th century|colombia|love|marriage|widow,115,English,USA,R,54000000,2007,202,6.4,2.35,
Color,Colin Strause,211,102,25,473,Johnny Lewis,1000,50156479,Action|Horror|Sci-Fi|Thriller,Sam Trammell,Aliens vs. Predator: Requiem ,92789,4324,Ian Whyte,0,alien|escape|hunting|hybrid|predator,998,English,USA,R,48000000,2007,741,4.7,2.35,
Color,Stephen Hopkins,190,99,81,135,Andrea Frankle,327,30140997,Horror|Thriller,Stephen Rea,The Reaping ,37412,960,William Ragsdale,0,biblical plague|louisiana|missionary|plague|small town,178,English,USA,R,48000000,2007,253,5.7,2.35,
Color,Ken Kwapis,120,91,42,766,Christine Taylor,49000,52551169,Comedy|Romance,Robin Williams,License to Wed ,32157,52566,Mindy Kaling,3,box office flop|church|kissing|usa|wedding,119,English,USA,PG-13,42000000,2007,838,5.3,2.35,913
Color,Jake Kasdan,171,120,52,134,Nat Faxon,553,21980581,Comedy|Music,Tim Meadows,Walk Hard: The Dewey Cox Story ,55630,1082,Matt Price,1,drugs|elvis|musician|singer|the beatles,200,English,USA,R,42000000,2007,214,6.7,2.35,
Color,Robert Redford,227,92,,10000,Tom Cruise,11000,17997684,Drama|Thriller|War,Meryl Streep,Lions for Lambs ,41170,32875,Andrew Garfield,3,afghanistan|professor|reporter|student|university,298,English,USA,R,42000000,2007,10000,6.2,2.35,
Color,David Slade,304,113,171,63,Mark Rendall,430,47482795,Horror,Danny Huston,30 Days of Night ,138435,814,Megan Franich,0,alaska|small town|snow|vampire|winter,527,English,USA,R,38400000,2007,72,6.6,2.35,
Color,Joel Schumacher,224,98,541,897,Virginia Madsen,8000,42076478,Mystery|Thriller,Logan Lerman,The Number 23 ,164608,10938,Ed Lauter,1,destiny|detective|imagination|murder|sex scene,383,English,USA,R,38400000,2007,912,6.4,2.35,10000
Color,Judd Apatow,251,133,,529,Martin Starr,11000,178481070,Comedy|Romance,Harold Ramis,Knocked Up ,298590,12874,Charlyne Yi,2,one night stand|pregnancy|slacker|unplanned pregnancy|website,559,English,USA,R,36000000,2007,985,7,1.85,
Color,Richard LaGravenese,131,126,98,37,Harry Connick Jr.,18000,64417017,Drama|Romance,Gerard Butler,P.S. I Love You ,167967,18726,Nellie McKay,1,birthday|friendship|hairy chest|letter|widow,243,English,USA,PG-13,36000000,2007,631,7.1,1.85,20000
Color,Kirsten Sheridan,148,114,59,403,Aaron Staton,49000,37986109,Drama|Music,Robin Williams,August Rush ,87331,50927,Marian Seldes,0,baby|cellist|genius|prodigy|rhapsody,364,English,USA,PG,36000000,2007,702,7.5,2.35,18000
Color,Jon Avnet,158,108,50,494,Alicia Witt,14000,20317060,Crime|Drama|Mystery|Thriller,Al Pacino,88 Minutes ,65628,16722,Deborah Kara Unger,1,death|fbi|forensics|murder|serial killer,262,English,USA,R,36000000,2007,975,5.9,2.35,
Color,Andrew Dominik,273,160,181,820,Jeremy Renner,11000,4685978,Biography|Crime|Drama|History|Western,Brad Pitt,The Assassination of Jesse James by the Coward Robert Ford ,136104,22516,Sam Shepard,0,long title|outlaw|robbery|train|train robbery,415,English,USA,R,36000000,2007,10000,7.5,2.35,
Color,Scott Hicks,171,104,96,559,Lily Rabe,943,51717182,Comedy|Drama|Romance,Zoë Kravitz,No Reservations ,59068,3497,Bob Balaban,2,chef|cooking|guardian|kitchen|restaurant,128,English,USA,PG,33600000,2007,763,6.3,2.35,
Color,Gavin Hood,131,122,151,11000,Jake Gyllenhaal,24000,11597179,Drama|Thriller,J.K. Simmons,Rendition ,47203,50950,Meryl Streep,2,american|bare chested male bondage|cia|detention|interrogation,197,English,USA,R,33000000,2007,15000,6.8,2.35,
Color,Menno Meyjes,118,106,43,460,Richard Schiff,1000,8984287,Comedy|Drama|Family,Oliver Platt,Martian Child ,17436,2495,Sophie Okonedo,0,adopted son|adoption|boy|mars the planet|widower,71,English,USA,PG,32400000,2007,506,6.8,1.85,
Color,Ethan Coen,488,122,1000,883,Stephen Root,2000,89128206,Crime|Drama|Thriller,Kelly Macdonald,No Country for Old Men ,612060,4738,Barry Corbin,0,coin toss|desert|sheriff|texas|tracking device,1518,English,USA,R,30000000,2007,939,8.1,2.35,21000
Color,Mikael Håfström,314,114,101,23,Kim Thomson,129,86370733,Fantasy|Horror,Drew Powell,1408 ,209396,214,Alexandra Silber,0,book|debunking|evil|hotel|paranormal phenomena,580,English,USA,PG-13,30000000,2007,25,6.8,2.35,11000
Color,Tony Gilroy,299,119,209,521,Denis O'Hare,1000,58829962,Crime|Drama|Mystery|Thriller,Tom Wilkinson,Michael Clayton ,133367,3284,Sydney Pollack,0,attorney|debt|fixer|law|law firm,363,English,USA,R,30000000,2007,896,7.3,2.35,
Color,Paul Thomas Anderson,398,158,,104,Paul F. Tompkins,272,48262683,Drama,Jim Meskimen,There Will Be Blood ,372990,533,Kevin Breznahan,0,alcoholic|alcoholism|money|oil|turn of the century,1107,English,USA,R,30000000,2007,111,8.1,2.35,16000
Color,Mark Helfrich,127,101,7,440,Dan Fogler,1000,42000754,Comedy|Romance,Dane Cook,Good Luck Chuck ,74622,2822,Chelan Simmons,1,breasts|leg spreading|mini skirt|sex|sex in bed,150,English,USA,R,30000000,2007,562,5.6,1.85,
Color,Philip G. Atwell,119,103,5,874,Jet Li,26000,26960392,Action|Crime|Thriller,Jason Statham,War ,72673,33565,Nadine Velazquez,0,assassin|betrayal|fbi|fbi agent|yakuza,166,English,USA,R,30000000,2007,5000,6.3,2.35,
Color,David Cronenberg,356,96,,509,Naomi Watts,10000,20537858,Crime|Mystery|Thriller,Viggo Mortensen,Eastern Promises ,189249,17211,Raza Jaffrey,1,male pubic hair|pubic hair|russian|sex scene|turkish bath,398,English,USA,R,30000000,2007,6000,7.7,1.85,
Color,Richard Shepard,94,101,47,2,Zan Marolt,499,1052005,Adventure|Comedy|Drama|Romance|Thriller|War,James Brolin,The Hunting Party ,22010,504,Ljubomir Kerekes,2,bosnia|cia|fox|hunt|war criminal,90,English,USA,R,30000000,2007,3,6.9,2.35,
Color,Andy Fickman,112,110,99,835,Kyra Sedgwick,12000,108764379,Comedy|Family|Sport,Dwayne Johnson,The Game Plan ,44021,15170,Madison Pettis,0,family relationships|football movie|publicist|sports team|tween girl,83,English,USA,PG,26400000,2007,941,6.2,2.35,
Color,James Gray,222,117,115,97,Oleg Taktarov,3000,34275814,Crime|Drama|Thriller,Robert Duvall,We Own the Night ,72693,3681,Antoni Corone,4,arrest|drugs|loyalty|raid|violence,199,English,USA,R,25200000,2007,327,6.9,1.85,
Color,Greg Mottola,256,119,99,778,Joe Lo Truglio,15000,145755871,Comedy,Emma Stone,Superbad ,422606,17584,Kevin Corrigan,2,black comedy|bromance|party|school|teen comedy,555,English,USA,R,24000000,2007,833,7.6,1.85,
Color,D.J. Caruso,253,105,154,502,Aaron Yoo,884,96060205,Drama|Mystery|Thriller,Sarah Roemer,Disturbia ,186982,2288,Jose Pablo Cantillo,0,binoculars|electronic tag|house arrest|neighbor|watching someone,491,English,USA,PG-13,24000000,2007,617,6.9,1.85,
Color,D.J. Caruso,253,105,154,501,Aaron Yoo,884,96060205,Drama|Mystery|Thriller,Sarah Roemer,Disturbia ,186984,2287,Jose Pablo Cantillo,0,binoculars|electronic tag|house arrest|neighbor|watching someone,491,English,USA,PG-13,24000000,2007,617,6.9,1.85,
Color,Mennan Yapo,184,96,9,107,Amber Valletta,826,57423124,Drama|Mystery|Thriller,Nia Long,Premonition ,62364,1825,Marc Macaulay,0,car|car accident|housewife|sheriff|suburb,337,English,USA,PG-13,24000000,2007,626,5.9,2.35,
Color,Jason Friedberg,112,93,82,729,Carmen Electra,926,47685174,Adventure|Comedy,David Carradine,Epic Movie ,89687,4293,Fred Willard,11,chocolate|chocolate factory|factory|orphan|student,666,English,USA,PG-13,24000000,2007,869,2.3,1.85,
Color,Andrew Fleming,93,99,26,650,Laura Harring,720,30701622,Comedy|Crime|Family|Mystery|Romance|Thriller,Kay Panabaker,Nancy Drew ,15877,3327,Tate Donovan,5,chase|clue|detective|movie star|murder,102,English,USA,PG,24000000,2007,669,5.9,2.35,590
Color,Mike Binder,154,124,57,905,Don Cheadle,11000,23594384,Drama,Adam Sandler,Reign Over Me ,83786,17050,John de Lancie,2,college|depression|grief|mental breakdown|post september 11 2001,231,English,USA,R,24000000,2007,3000,7.5,2.35,
Color,Garry Marshall,88,113,,949,Zachary Gordon,995,22659456,Comedy|Drama,Hector Elizondo,Georgia Rule ,20539,4039,Jane Fonda,3,alcoholic|rules|secret|summer|teenager,125,English,USA,R,24000000,2007,975,5.9,2.35,681
Color,Marc Forster,201,128,395,161,Shaun Toub,283,18957488,Drama,Mustafa Haidari,The Kite Runner ,68119,904,Khalid Abdalla,0,afghanistan|based on novel|boy|friend|kite,230,Dari,USA,PG-13,24000000,2007,206,7.6,2.35,
Color,James Wan,166,111,,725,Kelly Preston,856,11430331,Action|Crime|Thriller,Aisha Tyler,Death Sentence ,60156,3309,Edi Gathegi,0,blood|death|gang|murder|revenge,299,English,USA,R,24000000,2007,742,6.8,2.35,
Color,Les Mayfield,53,91,10,436,Will Patton,716,9724882,Action|Comedy|Crime,Callum Rennie,Code Name: The Cleaner ,9785,2700,Cedric the Entertainer,3,comic violence|hand to hand combat|kung fu|talking to self in mirror|violence,26,English,USA,PG-13,24000000,2007,537,4.5,1.85,233
 Black and White,Todd Haynes,231,135,162,228,Heath Ledger,23000,4801345,Biography|Drama|Music,Christian Bale,I'm Not There. ,48346,36398,Tyrone Benskin,0,1960s|actor|horseback riding|reporter|riding the rails,230,English,USA,R,24000000,2007,13000,7,2.35,
Color,Frank Darabont,330,126,,745,Alexa Davalos,2000,30711158,Horror,Toby Jones,The Mist ,220475,5371,Jeffrey DeMunn,0,desperation|fog|giant insect|survival|survival horror,1066,English,USA,R,21600000,2007,850,7.2,1.85,20000
Color,Gabor Csupo,181,96,47,3000,Zooey Deschanel,14000,98680966,Adventure|Drama|Family|Fantasy,Josh Hutcherson,Bridge to Terabithia ,110390,28071,Bailee Madison,3,bully|friend|imagination|reality|troll,522,English,USA,PG,20400000,2007,11000,7.2,1.85,6000
Color,Joe Nussbaum,72,108,18,433,Matt Long,714,14042508,Comedy|Romance,Danny Strong,Sydney White ,37700,2785,Samm Levine,2,college|college girl|female protagonist|sorority|sorority house,50,English,USA,PG-13,19800000,2007,701,6.3,2.35,
Color,Michael Winterbottom,190,108,187,254,Archie Panjabi,11000,11007372,Biography|Drama|History|Thriller|War,Angelina Jolie Pitt,A Mighty Heart ,24150,12178,Dan Futterman,0,fbi|journalist|missing|pakistan|reporter,118,English,USA,R,19200000,2007,883,6.7,2.35,923
Color,Susanne Bier,146,118,369,295,Omar Benson Miller,1000,3418970,Drama,Alison Lohman,Things We Lost in the Fire ,24104,1889,Robin Weigert,1,best friend|dinner|garage|narcotics anonymous|recovery,88,English,USA,R,19200000,2007,418,7.2,2.35,
Color,Tyler Perry,41,113,,607,Tasha Smith,2000,66221665,Comedy|Drama,Michael Jai White,Why Did I Get Married? ,9811,6510,Lamman Rucker,8,marriage|overweight|psychologist|secret|work,100,English,USA,PG-13,18000000,2007,721,5.6,1.85,1000
Color,Denzel Washington,112,126,18000,697,Jurnee Smollett-Bell,18000,36271372,Biography|Drama,Denzel Washington,The Great Debaters ,47626,22745,John Heard,1,college|debate|student|texas|wiley college,118,English,USA,PG-13,18000000,2007,2000,7.6,2.35,
Color,Martin Weisz,161,89,7,399,Daniella Alonso,919,24961612,Horror,Jeff Kober,The Hills Have Eyes II ,49721,2559,Jacob Vargas,0,desert|fight|hill|murder|mutant,211,English,USA,R,18000000,2007,557,5.1,2.35,
Color,Sean Penn,274,148,,826,William Hurt,17000,22022944,Adventure|Biography|Drama,Kristen Stewart,Into the Wild ,426359,18752,Hal Holbrook,0,alaska|based on true story|male nudity|self discovery|wilderness,760,English,USA,R,18000000,2007,882,8.2,2.35,76000
Color,Michael Haneke,250,111,,287,Siobhan Fallon Hogan,6000,1553568,Crime|Drama|Horror|Thriller,Naomi Watts,Funny Games ,69569,6748,Brady Corbet,0,breaking the fourth wall|looking at the camera|remake|serial killer|violence,436,English,USA,R,18000000,2007,294,6.5,1.85,
Color,Jake Paltrow,50,93,17,66,Gael Le Cornec,1000,24456,Comedy|Drama|Fantasy|Music|Romance,Stephen Graham,The Good Night ,7519,1245,Keith Allen,1,commercial|dream|dreaming|girl|new york city,39,English,USA,R,18000000,2007,165,5.9,1.85,445
Color,Sylvain White,86,109,41,748,Laz Alonso,997,73627465,Drama|Music|Romance,Chris Brown,Stomp the Yard ,19505,3544,Harry Lennix,0,atlanta georgia|competition|dancer|death|fraternity,162,English,USA,PG-13,16800000,2007,826,5.2,2.35,
Color,Preston A. Whitmore II,37,117,17,912,Chris Brown,1000,58946320,Comedy|Drama|Romance,Mekhi Phifer,This Christmas ,6528,6554,Loretta Devine,9,christmas|family home|musician|piano|secret,32,English,USA,PG-13,15600000,2007,997,6.1,2.35,
Color,Rod Lurie,104,112,37,548,Kathryn Morris,748,3803308,Drama|Sport,Harry Lennix,Resurrecting the Champ ,18442,2417,Peter Coyote,1,boxing|colosseum|homeless man|reporter|writer,59,English,USA,PG-13,15600000,2007,573,6.8,2.35,689
Color,Craig Gillespie,226,106,44,552,Kelli Garner,33000,7139631,Comedy|Drama|Romance,Ryan Gosling,Lars and the Real Girl ,114762,34351,Paul Schneider,1,in love with an inanimate object|internet|introvert|psychologist|sex doll,299,English,USA,PG-13,14400000,2007,730,7.4,1.85,19000
Color,Jon Poll,146,97,20,442,Megan Park,21000,4740352,Comedy|Drama|Romance,Robert Downey Jr.,Charlie Bartlett ,56654,22577,Hope Davis,5,drugs|high school|prescription drugs|private school|student,124,English,USA,R,14400000,2007,569,7,1.85,
Color,Ira Sachs,121,91,60,18,Erin Boyes,60,1808397,Crime|Drama|Romance,David Richmond-Peck,Married Life ,8014,141,Timothy Webber,4,bachelor|best friend|divorce|poison|widow,50,English,USA,PG-13,14400000,2007,46,6.3,1.85,314
Color,Christopher Cain,43,111,58,258,Taylor Handley,482,1279866,Drama|History|Romance|Western,Jon Gries,September Dawn ,2618,1526,Trent Ford,0,massacre|mormon|settler|utah|wagon train,111,,USA,R,13200000,2007,362,5.8,1.85,411
Color,Darren Lynn Bousman,190,96,163,448,Shawnee Smith,723,75924310,Horror|Mystery,Costas Mandylor,Saw IV ,111087,3492,Angus Macfadyen,0,detective|fbi|rape|rapist|serial rapist,319,English,USA,R,12000000,2007,651,5.9,1.85,
Color,Robert Ben Garant,89,84,134,307,Thomas Lennon,655,24407704,Comedy|Crime,Wendi McLendon-Covey,Reno 911!: Miami ,23928,2737,Carlos Alazraqui,2,beach|police|sex scene|spring break|vomiting,73,English,USA,R,12000000,2007,651,5.9,1.85,441
Color,Eli Roth,252,94,,658,Lauren German,1000,21053774,Horror,Jay Hernandez,Hostel: Part II ,69989,4707,Stanislav Ianevski,0,american|hostel|slovakia|torture|train,384,English,USA,R,12000000,2007,683,5.4,2.35,
Color,Jon Kasdan,81,97,21,499,Elena Anaya,17000,13252134,Comedy|Drama|Romance,Kristen Stewart,In the Land of Women ,27689,20312,Dustin Milligan,0,actress|love|michigan|neighbor|writer,74,English,USA,PG-13,12000000,2007,1000,6.5,2.35,1000
Color,Bob Odenkirk,51,93,,622,Lee Majors,966,1081111,Comedy,Jenna Fischer,The Brothers Solomon ,9517,3307,Will Forte,2,antarctica|coma|neighbor|phd|pregnancy,46,English,USA,R,12000000,2007,799,5.3,1.85,319
Color,Scott Marshall,20,93,7,611,Drew Waters,906,6673,Comedy|Romance,Drew Fuller,Blonde Ambition ,4995,4725,Larry Miller,1,boss|business|career|confidence|female protagonist,34,English,USA,PG-13,12000000,2007,848,3.9,1.85,160
Color,Michael Moore,263,123,909,184,Tucker Albrizzi,909,29436615,Documentary|Drama,Michael Moore,Sicko ,66610,1633,Bill Clinton,1,canada|cuba|france|guantanamo|hmo,429,English,USA,PG-13,10800000,2007,203,8,1.85,
